Date,Commodity,Average_Price,Unit,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,Season,festival_name,Dashain,Tihar,Holi,NepalNewYear,is_festival
8/7/2022,Tomato_Big,55,kg,0,24.3,1.3,5.9,1009.4,0,125.61,172,Monsoon,,0,0,0,0,0
8/8/2022,Tomato_Big,57.5,kg,11350,24.1,2.8,8.2,1008.1,0,125.61,172,Monsoon,,0,0,0,0,0
8/9/2022,Tomato_Big,60,kg,6000,24.5,5.3,10.2,1008,0,125.54,172,Monsoon,,0,0,0,0,0
8/10/2022,Tomato_Big,57.5,kg,0,23.9,76.2,7.4,1006.8,0,125.6,172,Monsoon,,0,0,0,0,0
8/11/2022,Tomato_Big,65,kg,18250,24.4,0.5,9,1009.2,0,125.55,172,Monsoon,,0,0,0,0,0
8/12/2022,Tomato_Big,67,kg,0,24.9,0,8.7,1009.6,0,125.61,172,Monsoon,,0,0,0,0,0
8/13/2022,Tomato_Big,53,kg,0,23.9,4.1,6.1,1009.1,0,125.69,172,Monsoon,,0,0,0,0,0
8/14/2022,Tomato_Big,51.67,kg,9150,23.3,32,5.3,1010.9,0,125.69,172,Monsoon,,0,0,0,0,0
8/15/2022,Tomato_Big,55,kg,13875,24,1,10,1014.1,0,125.69,172,Monsoon,,0,0,0,0,0
8/16/2022,Tomato_Big,52.5,kg,0,24.5,0,8.1,1013.7,0,125.54,172,Monsoon,,0,0,0,0,0
8/17/2022,Tomato_Big,52.5,kg,8050,24.3,0,6.9,1011.7,0,125.26,172,Monsoon,,0,0,0,0,0
8/18/2022,Tomato_Big,53.75,kg,16750,24.8,1.5,8.5,1008.4,0,125.38,172,Monsoon,,0,0,0,0,0
8/19/2022,Tomato_Big,47.5,kg,0,22.9,24.9,8.3,1009.6,0,125.74,172,Monsoon,,0,0,0,0,0
8/20/2022,Tomato_Big,48.33,kg,0,23.4,37.1,6.9,1010.8,0,126.1,172,Monsoon,,0,0,0,0,0
8/21/2022,Tomato_Big,47.67,kg,4750,24.4,0,9.9,1009.9,0,126.1,172,Monsoon,,0,0,0,0,0
8/22/2022,Tomato_Big,47.5,kg,0,24.4,0,8.3,1010.5,0,126.1,172,Monsoon,,0,0,0,0,0
8/23/2022,Tomato_Big,42.5,kg,3250,23.3,29.2,5.1,1011.6,0,126.02,172,Monsoon,,0,0,0,0,0
8/24/2022,Tomato_Big,47.5,kg,14625,24,3.3,6.4,1014.5,0,126.02,172,Monsoon,,0,0,0,0,0
8/25/2022,Tomato_Big,47.5,kg,24775,24.4,0,9.4,1012.9,0,126.02,172,Monsoon,,0,0,0,0,0
8/26/2022,Tomato_Big,57.5,kg,1075,23.8,0.3,8.9,1011.8,0,125.91,172,Monsoon,,0,0,0,0,0
8/27/2022,Tomato_Big,65,kg,4000,23.8,0,7.9,1010.2,0,126.64,172,Monsoon,,0,0,0,0,0
8/28/2022,Tomato_Big,65,kg,0,22.3,30.5,6.5,1012.3,0,126.64,172,Monsoon,,0,0,0,0,0
8/29/2022,Tomato_Big,68.33,kg,0,24,3.6,6.8,1015.4,0,126.64,172,Monsoon,,0,0,0,0,0
8/30/2022,Tomato_Big,62.5,kg,375,24.2,0,9.5,1015.2,0,126.24,172,Monsoon,,0,0,0,0,0
8/31/2022,Tomato_Big,62.5,kg,9775,22.8,1.8,6.6,1013,0,125.27,172,Monsoon,,0,0,0,0,0
9/1/2022,Tomato_Big,58.33,kg,22000,22.7,0,5.6,1014.7,0,125.39,178,Monsoon,,0,0,0,0,0
9/2/2022,Tomato_Big,57.22,kg,14666.67,22.9,5.5,6.7,1013.27,0,125.61,178,Monsoon,,0,0,0,0,0
9/3/2022,Tomato_Big,56.11,kg,7333.33,23.1,11,7.8,1011.83,0,125.84,178,Monsoon,,0,0,0,0,0
9/4/2022,Tomato_Big,55,kg,0,23.3,16.5,8.9,1010.4,0,126.06,178,Monsoon,,0,0,0,0,0
9/5/2022,Tomato_Big,56.67,kg,550,23.3,9.75,8.85,1011.45,0,126.06,178,Monsoon,,0,0,0,0,0
9/6/2022,Tomato_Big,58.33,kg,1100,23.3,3,8.8,1012.5,0,126.06,178,Monsoon,,0,0,0,0,0
9/7/2022,Tomato_Big,53.33,kg,0,21.9,40.4,5.3,1014.7,0,125.85,178,Monsoon,,0,0,0,0,0
9/8/2022,Tomato_Big,57.5,kg,4250,21.4,1.5,5.5,1016.6,0,126.12,178,Monsoon,,0,0,0,0,0
9/9/2022,Tomato_Big,52.5,kg,6400,21.8,9.9,6,1016.6,0,125.8,178,Monsoon,,0,0,0,0,0
9/10/2022,Tomato_Big,52.5,kg,13675,21.9,14.5,4.7,1015.4,0,125.39,178,Monsoon,,0,0,0,0,0
9/11/2022,Tomato_Big,52.5,kg,12000,21.9,5.3,5.6,1013.9,0,125.39,178,Monsoon,,0,0,0,0,0
9/12/2022,Tomato_Big,53.33,kg,1500,22.7,0.3,7.1,1012.2,0,125.39,178,Monsoon,,0,0,0,0,0
9/13/2022,Tomato_Big,53.33,kg,2375,21.5,5.1,6.4,1013.4,0,125.6,178,Monsoon,,0,0,0,0,0
9/14/2022,Tomato_Big,47.5,kg,2500,21.4,9.4,6.9,1014.2,0,124.82,178,Monsoon,,0,0,0,0,0
9/15/2022,Tomato_Big,52.33,kg,4625,21.5,20.1,4.7,1012.9,0,125.44,178,Monsoon,,0,0,0,0,0
9/16/2022,Tomato_Big,65,kg,500,21.5,3.3,7.4,1009.9,0,125.51,178,Monsoon,,0,0,0,0,0
9/17/2022,Tomato_Big,65,kg,5400,21.3,7.6,5.3,1011.8,0,124.58,178,Monsoon,,0,0,0,0,0
9/18/2022,Tomato_Big,65,kg,5000,22.7,0,5.7,1013.4,0,124.58,178,Monsoon,,0,0,0,0,0
9/19/2022,Tomato_Big,65,kg,5000,22,0.3,6.5,1014,0,124.58,178,Monsoon,,0,0,0,0,0
9/20/2022,Tomato_Big,47.5,kg,0,22.6,0.3,6.2,1014,0,125.64,178,Monsoon,,0,0,0,0,0
9/21/2022,Tomato_Big,48.33,kg,11250,22.9,0.3,8.5,1014.1,0,125.75,178,Monsoon,,0,0,0,0,0
9/22/2022,Tomato_Big,48.33,kg,0,23,6.6,7.3,1014.1,0,126.26,178,Monsoon,,0,0,0,0,0
9/23/2022,Tomato_Big,47.6,kg,2500,22.8,16.3,6.7,1013.8,0,127.45,178,Monsoon,,0,0,0,0,0
9/24/2022,Tomato_Big,53.33,kg,4525,22.7,6.8,5.9,1013.5,0,128.49,178,Monsoon,,0,0,0,0,0
9/25/2022,Tomato_Big,55,kg,11500,22.1,20.8,7.6,1014.7,0,128.49,178,Monsoon,Dashain,1,0,0,0,1
9/26/2022,Tomato_Big,55,kg,250,21.9,5.8,5,1015.7,0,128.49,178,Monsoon,Dashain,1,0,0,0,1
9/27/2022,Tomato_Big,55,kg,12000,21.8,0,7.5,1013.9,0,128.61,178,Monsoon,Dashain,1,0,0,0,1
9/28/2022,Tomato_Big,48.33,kg,1750,22,1.4,6.8,1013.6,0,128.79,178,Monsoon,Dashain,1,0,0,0,1
9/29/2022,Tomato_Big,55,kg,3500,22.3,0.7,7.2,1013.4,0,129.51,178,Monsoon,Dashain,1,0,0,0,1
9/30/2022,Tomato_Big,43.33,kg,11000,22.1,12.6,5.9,1013.8,0,129.3,178,Monsoon,Dashain,1,0,0,0,1
10/1/2022,Tomato_Big,49,kg,0,22.4,0,7.5,1013.1,0,128.63,178,Autumn,Dashain,1,0,0,0,1
10/2/2022,Tomato_Big,55,kg,5050,22.6,0,5.8,1013.2,0,128.63,178,Autumn,Dashain,1,0,0,0,1
10/3/2022,Tomato_Big,60,kg,0,22.5,34,7.6,1014,0,128.63,178,Autumn,Dashain,1,0,0,0,1
10/4/2022,Tomato_Big,58.33,kg,0,20.2,16.8,4.1,1017.3,0,129.11,178,Autumn,Dashain,1,0,0,0,1
10/5/2022,Tomato_Big,42.5,kg,0,19.7,53.2,7.6,1018.5,0,128.86,178,Autumn,Dashain,1,0,0,0,1
10/6/2022,Tomato_Big,47.5,kg,0,17.9,47.8,4.1,1017.4,0,129.22,178,Autumn,Dashain,1,0,0,0,1
10/7/2022,Tomato_Big,47.5,kg,0,19.5,9.4,4,1018.2,0,129.36,178,Autumn,Dashain,1,0,0,0,1
10/8/2022,Tomato_Big,47.5,kg,0,20.7,1.3,6.8,1018.5,0,130.79,178,Autumn,Dashain,1,0,0,0,1
10/9/2022,Tomato_Big,47.67,kg,0,21.3,0,6.5,1019.3,0,130.79,178,Autumn,Dashain,1,0,0,0,1
10/10/2022,Tomato_Big,42.5,kg,1125,20.4,0,6.2,1019.6,3.2,130.79,178,Autumn,Dashain,1,0,0,0,1
10/11/2022,Tomato_Big,41.67,kg,0,19.5,0.3,4.1,1017.3,0.3,129.9,178,Autumn,Dashain,1,0,0,0,1
10/12/2022,Tomato_Big,65,kg,0,20.5,6,6.1,1016.9,0.5,130,178,Autumn,Dashain,1,0,0,0,1
10/13/2022,Tomato_Big,75,kg,10000,20.5,0.5,7.1,1018.1,0.2,129.92,178,Autumn,Dashain,1,0,0,0,1
10/14/2022,Tomato_Big,65,kg,8900,20.2,0.5,6.8,1018.1,2.6,130.1,178,Autumn,Dashain,1,0,0,0,1
10/15/2022,Tomato_Big,70,kg,3750,20.3,0,6,1017.7,1.9,130.12,178,Autumn,Dashain,1,0,0,0,1
10/16/2022,Tomato_Big,65,kg,0,19.5,0,8.3,1020.3,0.1,130.12,178,Autumn,Dashain,1,0,0,0,1
10/17/2022,Tomato_Big,65,kg,0,18.8,0,6.4,1020.1,0,130.12,178,Autumn,Dashain,1,0,0,0,1
10/18/2022,Tomato_Big,65,kg,1275,17.7,0,6.2,1018.6,0.1,130.11,178,Autumn,Dashain,1,0,0,0,1
10/19/2022,Tomato_Big,65,kg,625,17.4,0,6.9,1019,0.6,129.89,178,Autumn,Dashain,1,0,0,0,1
10/20/2022,Tomato_Big,65,kg,0,17.6,0,5.6,1021,0.7,131.14,178,Autumn,Dashain,1,0,0,0,1
10/21/2022,Tomato_Big,65,kg,2525,18.1,0,5.8,1022.5,0,130.51,178,Autumn,Dashain,1,0,0,0,1
10/22/2022,Tomato_Big,65,kg,0,17.6,0,7,1023.4,0.8,129.14,178,Autumn,Dashain,1,0,0,0,1
10/23/2022,Tomato_Big,65,kg,5550,18.3,0,6,1022.4,0.4,129.14,178,Autumn,Dashain,1,0,0,0,1
10/24/2022,Tomato_Big,65,kg,0,18.4,0,6.5,1016,0,129.14,178,Autumn,Dashain,1,0,0,0,1
10/25/2022,Tomato_Big,75,kg,0,17.7,0,7.2,1014.3,0,130.01,178,Autumn,Dashain,1,0,0,0,1
10/26/2022,Tomato_Big,75,kg,0,17.4,0,6.8,1019.2,0.1,130.68,178,Autumn,Tihar,0,1,0,0,1
10/27/2022,Tomato_Big,80,kg,0,17.2,0,7,1019.5,2.6,129.47,178,Autumn,Tihar,0,1,0,0,1
10/28/2022,Tomato_Big,85,kg,0,17.2,0,5.8,1019.6,1.3,129.98,178,Autumn,Tihar,0,1,0,0,1
10/29/2022,Tomato_Big,75,kg,6750,17.3,0,5.3,1020.5,0.6,130.83,178,Autumn,Tihar,0,1,0,0,1
10/30/2022,Tomato_Big,95,kg,0,17.4,0,5.6,1020.6,0,130.83,178,Autumn,Tihar,0,1,0,0,1
10/31/2022,Tomato_Big,95,kg,3000,17.2,0,5.4,1020.7,0,130.83,178,Autumn,Tihar,0,1,0,0,1
11/1/2022,Tomato_Big,95,kg,4200,16.9,0,5.6,1021,0,130.88,178,Autumn,Tihar,0,1,0,0,1
11/2/2022,Tomato_Big,76.67,kg,13600,16.4,0,5.1,1018.6,0,130.46,178,Autumn,Tihar,0,1,0,0,1
11/3/2022,Tomato_Big,76.67,kg,2000,16.3,0,4.8,1018.6,0,130.56,178,Autumn,Tihar,0,1,0,0,1
11/4/2022,Tomato_Big,76.67,kg,0,16.6,0,5,1020.9,0.3,130.67,178,Autumn,Tihar,0,1,0,0,1
11/5/2022,Tomato_Big,65,kg,10000,16.9,0,5.7,1022.8,0.1,128.33,178,Autumn,Tihar,0,1,0,0,1
11/6/2022,Tomato_Big,75,kg,3750,16.4,0,6.9,1022.6,1.6,128.33,178,Autumn,Tihar,0,1,0,0,1
11/7/2022,Tomato_Big,76.67,kg,2500,16.3,0,6.8,1021.5,0,128.33,178,Autumn,Tihar,0,1,0,0,1
11/8/2022,Tomato_Big,65,kg,7350,16.4,0,4.8,1021.7,0,129.69,178,Autumn,Tihar,0,1,0,0,1
11/9/2022,Tomato_Big,60,kg,7350,16.8,0,5.2,1021.6,1.1,128.78,178,Autumn,Tihar,0,1,0,0,1
11/10/2022,Tomato_Big,60,kg,16750,16.2,0,6.3,1021.7,0.2,128.45,178,Autumn,Tihar,0,1,0,0,1
11/11/2022,Tomato_Big,55,kg,5000,15.3,0,5.9,1020.7,0,129.06,178,Autumn,Tihar,0,1,0,0,1
11/12/2022,Tomato_Big,55,kg,0,14.5,0,6.9,1019.8,0.4,126.65,178,Autumn,Tihar,0,1,0,0,1
11/13/2022,Tomato_Big,55,kg,4000,14,0,5.4,1019.5,0,126.65,178,Autumn,Tihar,0,1,0,0,1
11/14/2022,Tomato_Big,55,kg,2600,14.4,0,6,1020.6,0,126.65,178,Autumn,Tihar,0,1,0,0,1
11/15/2022,Tomato_Big,55,kg,500,14.4,0,5.7,1019.4,0,128.4,178,Autumn,Tihar,0,1,0,0,1
11/16/2022,Tomato_Big,55,kg,4800,14.7,0,6,1017.9,0.8,127.99,178,Autumn,,0,0,0,0,0
11/17/2022,Tomato_Big,55,kg,0,13.9,0,5.3,1017.4,1.2,128.38,178,Autumn,,0,0,0,0,0
11/18/2022,Tomato_Big,55,kg,1750,14.4,0,6.1,1020.1,0,128.88,178,Autumn,,0,0,0,0,0
11/19/2022,Tomato_Big,55,kg,0,14.6,0,4.8,1020.8,0,128.94,178,Autumn,,0,0,0,0,0
11/20/2022,Tomato_Big,55,kg,0,14.35,0,5.3,1019.15,0,128.94,178,Autumn,,0,0,0,0,0
11/21/2022,Tomato_Big,55,kg,0,14.1,0,5.8,1017.5,0,128.94,178,Autumn,,0,0,0,0,0
11/22/2022,Tomato_Big,55,kg,6000,13.6,0,5.4,1017.5,0,129.24,178,Autumn,,0,0,0,0,0
11/23/2022,Tomato_Big,55,kg,2000,13.5,0,6,1017.8,0,129.01,178,Autumn,,0,0,0,0,0
11/24/2022,Tomato_Big,55,kg,5000,14,0,5.6,1018.8,0,129.32,178,Autumn,,0,0,0,0,0
11/25/2022,Tomato_Big,55,kg,0,14.5,0,5.3,1020.9,0,129.01,178,Autumn,,0,0,0,0,0
11/26/2022,Tomato_Big,45,kg,750,14.6,0,6.2,1018,0,128.92,178,Autumn,,0,0,0,0,0
11/27/2022,Tomato_Big,55,kg,4000,14.3,0,6,1016.2,0,128.92,178,Autumn,,0,0,0,0,0
11/28/2022,Tomato_Big,45,kg,1075,13.6,0,5.8,1017.7,0,128.92,178,Autumn,,0,0,0,0,0
11/29/2022,Tomato_Big,45,kg,0,13.7,0,5.2,1019.7,0,129.1,178,Autumn,,0,0,0,0,0
11/30/2022,Tomato_Big,46,kg,3750,13.7,0,4.8,1020.5,0,129.11,178,Autumn,,0,0,0,0,0
12/1/2022,Tomato_Big,55,kg,18550,12.9,0,5.4,1019.4,0,128.51,178,Winter,,0,0,0,0,0
12/2/2022,Tomato_Big,45,kg,0,13.1,0,5.7,1019,0,128.34,178,Winter,,0,0,0,0,0
12/3/2022,Tomato_Big,65,kg,2750,12.8,0,6.1,1019.3,0,128.36,178,Winter,,0,0,0,0,0
12/4/2022,Tomato_Big,65,kg,7025,12.7,0,5.3,1019.4,0,128.36,178,Winter,,0,0,0,0,0
12/5/2022,Tomato_Big,45,kg,14250,12.6,0,5.1,1020.6,0,128.36,178,Winter,,0,0,0,0,0
12/6/2022,Tomato_Big,55,kg,0,12.4,0,5.7,1018.5,0,129.21,178,Winter,,0,0,0,0,0
12/7/2022,Tomato_Big,45,kg,12100,12.2,0,6.7,1018,0,130.53,178,Winter,,0,0,0,0,0
12/8/2022,Tomato_Big,45,kg,11125,12.4,0,5,1019.2,0,130.24,178,Winter,,0,0,0,0,0
12/9/2022,Tomato_Big,55,kg,0,12.3,0,5.6,1018.7,0,130.22,178,Winter,,0,0,0,0,0
12/10/2022,Tomato_Big,55,kg,0,12.2,0,5.2,1018.7,0,130.23,178,Winter,,0,0,0,0,0
12/11/2022,Tomato_Big,55,kg,15750,12.1,0,6.1,1018.1,0,130.23,178,Winter,,0,0,0,0,0
12/12/2022,Tomato_Big,45,kg,2300,12,0,5.6,1017.4,0,130.23,178,Winter,,0,0,0,0,0
12/13/2022,Tomato_Big,45,kg,3000,11.8,0,5.6,1017.5,0,130.34,178,Winter,,0,0,0,0,0
12/14/2022,Tomato_Big,55,kg,0,11.3,0,6.3,1017.8,0,130.57,178,Winter,,0,0,0,0,0
12/15/2022,Tomato_Big,55,kg,23450,12.3,0,6.4,1016.6,0,130.48,178,Winter,,0,0,0,0,0
12/16/2022,Tomato_Big,55,kg,6475,12.6,0,5.3,1016.5,0,130.82,175,Winter,,0,0,0,0,0
12/17/2022,Tomato_Big,45,kg,0,12.4,0.8,5.7,1019,0.2,131.33,175,Winter,,0,0,0,0,0
12/18/2022,Tomato_Big,45,kg,0,12.4,0,5.5,1019.6,0,131.33,175,Winter,,0,0,0,0,0
12/19/2022,Tomato_Big,35,kg,0,11.9,0,6.1,1017.7,0,131.33,175,Winter,,0,0,0,0,0
12/20/2022,Tomato_Big,36.67,kg,10500,11.6,0,6.7,1016.5,0,130.6,175,Winter,,0,0,0,0,0
12/21/2022,Tomato_Big,35,kg,0,11.7,0,5.2,1017.4,0,130.83,175,Winter,,0,0,0,0,0
12/22/2022,Tomato_Big,35,kg,0,11,0,5.4,1016.4,0,130.75,175,Winter,,0,0,0,0,0
12/23/2022,Tomato_Big,34,kg,0,10.8,0,5,1016.8,0,130.69,175,Winter,,0,0,0,0,0
12/24/2022,Tomato_Big,35,kg,2000,10.7,0,5.5,1018,0,130.9,175,Winter,,0,0,0,0,0
12/25/2022,Tomato_Big,35,kg,1350,10.4,0,5.7,1018.4,0,130.9,175,Winter,,0,0,0,0,0
12/26/2022,Tomato_Big,36.67,kg,4000,10.7,0,6.2,1020,0,130.9,175,Winter,,0,0,0,0,0
12/27/2022,Tomato_Big,50,kg,15500,9.9,0,6.2,1017.2,0,130.87,175,Winter,,0,0,0,0,0
12/28/2022,Tomato_Big,55,kg,10500,9.1,0,6.7,1017.4,0,131.02,175,Winter,,0,0,0,0,0
12/29/2022,Tomato_Big,45,kg,0,9,0,5.1,1020.4,0,131.02,175,Winter,,0,0,0,0,0
12/30/2022,Tomato_Big,45,kg,250,9,0,5.1,1022,0,130.82,175,Winter,,0,0,0,0,0
12/31/2022,Tomato_Big,45,kg,4500,8.9,0,5.5,1020.9,0,130.54,175,Winter,,0,0,0,0,0
1/1/2023,Tomato_Big,45,kg,10000,9.6,0,6.2,1022.4,0.2,130.54,175,Winter,,0,0,0,0,0
1/2/2023,Tomato_Big,46.67,kg,10375,9.7,0,5.4,1023,0,130.54,175,Winter,,0,0,0,0,0
1/3/2023,Tomato_Big,45,kg,30650,9.7,0,4.8,1023.1,0,130.86,175,Winter,,0,0,0,0,0
1/4/2023,Tomato_Big,55,kg,22975,8.8,0,6.3,1022.8,0.7,131.08,175,Winter,,0,0,0,0,0
1/5/2023,Tomato_Big,46.67,kg,48750,9.1,0,6,1024.5,0,130.89,175,Winter,,0,0,0,0,0
1/6/2023,Tomato_Big,36.67,kg,51275,9.6,0,6.3,1025,0,130.79,175,Winter,,0,0,0,0,0
1/7/2023,Tomato_Big,45,kg,47750,10.3,0,6.5,1023.3,0,130.67,175,Winter,,0,0,0,0,0
1/8/2023,Tomato_Big,45,kg,60500,10.3,0,5.5,1022.2,0,130.67,172,Winter,,0,0,0,0,0
1/9/2023,Tomato_Big,45,kg,61150,10.6,0,5.1,1022.9,0,130.67,172,Winter,,0,0,0,0,0
1/10/2023,Tomato_Big,45,kg,45750,10.9,0,6.3,1020.4,0,130.18,172,Winter,,0,0,0,0,0
1/11/2023,Tomato_Big,46.67,kg,0,10.4,0,6.8,1017.9,0,129.3,172,Winter,,0,0,0,0,0
1/12/2023,Tomato_Big,46.67,kg,52750,10.4,0,7.1,1016,0,128.95,172,Winter,,0,0,0,0,0
1/13/2023,Tomato_Big,46.67,kg,66050,10.4,0,7.3,1016.9,0,128.89,172,Winter,,0,0,0,0,0
1/14/2023,Tomato_Big,45,kg,66050,10.5,0,8.5,1016.3,0,128.14,172,Winter,,0,0,0,0,0
1/15/2023,Tomato_Big,45,kg,21000,9.4,0,6.8,1014.8,0,128.14,172,Winter,,0,0,0,0,0
1/16/2023,Tomato_Big,45,kg,32500,9,0,6.4,1016.5,0,128.14,172,Winter,,0,0,0,0,0
